"";"totalRNA";"translRNA";"TE";"symbol"
"18815";"71.955";"78.595";"1.09227989715795";"Amd1"
"18816";"0.1";"0";"0";"Fsip2"
"18817";"0.45";"0";"0";"Heg1"
"18818";"0.385";"1.51";"3.92207792207792";"Cerkl"
"18819";"6.875";"1.295";"0.188363636363636";"Cenpw"
"18820";"0";"0";"NaN";"Pjvk"
"18821";"0";"0";"NaN";"Bex6"
"18822";"0.105";"0";"0";"Pde11a"
"18823";"0.025";"0";"0";"Ift70a1"
"18824";"0.07";"5.645";"80.6428571428571";"Ift70a2"
"18825";"1.37";"0";"0";"Ift70b"
"18826";"0.04";"0";"0";"Wipf1"
"18827";"0.03";"0";"0";"Carns1"
"18828";"0.015";"0";"0";"Aldh3b2"
"18829";"0.2";"0";"0";"H60b"
"18830";"0.035";"0";"0";"Erich2"
"18831";"0.24";"2.03";"8.45833333333333";"Sp5"
"18832";"0.125";"0";"0";"Klhl41"
"18833";"0.015";"0";"0";"Scn9a"
"18834";"0.135";"0";"0";"Scn2a"
"18835";"0.035";"0";"0";"Fign"
"18836";"14.325";"1.27";"0.0886561954624782";"Zbtb2"
"18837";"0.13";"0";"0";"A930003A15Rik"
"18838";"0";"0";"NaN";"Rprm"
"18839";"0.04";"0";"0";"Igll1"
"18840";"2.31";"0";"0";"Rc3h2"
"18841";"0";"0";"NaN";"Or1b1"
"18842";"0.01";"0";"0";"Or12k8"
"18843";"0";"0";"NaN";"Or12k5"
"18844";"0";"0";"NaN";"Or1l8"
"18845";"0";"0";"NaN";"Or1n1b"
"18846";"0";"0";"NaN";"Or1n1"
"18847";"0.015";"0";"0";"Or1j1"
"18848";"0";"0";"NaN";"Or1j13"
"18849";"0";"0";"NaN";"Hoxc4"
"18850";"1.97";"0";"0";NA
"18851";"0.545";"0";"0";"Krt76"
"18852";"0.115";"0";"0";"Smim41"
"18853";"0";"0";"NaN";"Prcd"
"18854";"2.4";"0";"0";"Fnbp1"
"18855";"1.165";"10.115";"8.6824034334764";"Dolk"
"18856";"0";"0";"NaN";"Erln"
"18857";"1.97";"0";"0";NA
"18858";"21.98";"0";"0";"Or10ad1c"
"18859";"0.86";"2.145";"2.49418604651163";"Dnlz"
"18860";"23.75";"11.9";"0.501052631578947";"Alg10b"
"18861";"0";"0";"NaN";"Slitrk1"
"18862";"4.075";"10.61";"2.60368098159509";"Commd6"
"18863";"21.465";"20.995";"0.978103890053576";"Kbtbd6"
"18864";"0";"0";"NaN";"Fam187a"
"18865";"0.225";"0";"0";"Malrd1"
"18866";"0.045";"0";"0";"4930407I10Rik"
"18867";"0.92";"0";"0";"Aarsd1"
"18868";"0.945";"0";"0";"Urad"
"18869";"0";"0";"NaN";"Cyp3a41a"
"18870";"0";"0";"NaN";"Cyp3a41b"
"18871";"0.04";"0";"0";"Krtap4-6"
"18872";"0";"0";"NaN";"Krtap1-4"
"18873";"0.69";"0";"0";"Pms2"
"18874";"0.04";"0";"0";"Krt26"
"18875";"0";"0";"NaN";"Defb30"
"18876";"0";"0";"NaN";"Defb43"
"18877";"0";"0";"NaN";"Defb47"
"18878";"13.785";"0";"0";"Defb48"
"18879";"0.085";"0";"0";"Hoxb2"
"18880";"0.185";"0";"0";"Nrbp2"
"18881";"0.025";"0";"0";"Nynrin"
"18882";"0";"0";"NaN";"Gal3st4"
"18883";"19.19";"3.83";"0.199583116206357";"Zfp652"
"18884";"0";"0";"NaN";"Smok3c"
"18885";"0";"0";"NaN";"Smok3a"
"18886";"36.425";"265.08";"7.27741935483871";"Zc3h3"
"18887";"0.4";"0";"0";"Ly6a"
"18888";"0.07";"0";"0";"Cyp11b1"
"18889";"0";"0";"NaN";"Slurp2"
"18890";"0.64";"24.785";"38.7265625";"Tmem92"
"18891";"44.665";"97.03";"2.1723944923318";"Selenot"
"18892";"0.38";"0";"0";"Selenos"
"18893";"0.175";"0";"0";"Selenom"
"18894";"22.035";"39.34";"1.78534150215566";"Selenoi"
"18895";"0.265";"45.595";"172.056603773585";"Txnrd2"
"18896";"3.87";"20.005";"5.16925064599483";"Msrb1"
"18897";"9.775";"10.535";"1.07774936061381";"Gpx4"
"18898";"0.115";"0";"0";"Dio3"
"18899";"0";"0";"NaN";"Hus1b"
"18900";"0.1";"0";"0";"Sox4"
"18901";"105.8";"171.84";"1.6241965973535";"Ywhaq"
"18902";"0";"0";"NaN";"Cep295nl"
"18903";"7.24";"165.63";"22.8770718232044";"Wfdc3"
"18904";"1.245";"2.585";"2.07630522088353";"Acsf2"
"18905";"0";"0";"NaN";"Oxct2a"
"18906";"4.245";"2.715";"0.639575971731449";"Selenoh"
"18907";"0";"0";"NaN";"Oxct2b"
"18908";"0.035";"0";"0";"Mog"
"18909";"2.315";"6.975";"3.01295896328294";"Ass1"
"18910";"2.365";"4.7";"1.98731501057082";"Rab11b"
"18911";"0.215";"0";"0";"Or51f1e"
"18912";"0";"0";"NaN";"Or7g16"
"18913";"0";"0";"NaN";"Or5p59"
"18914";"0";"0";"NaN";"Fam170b"
"18915";"0";"0";"NaN";"Actl10"
"18916";"0";"0";"NaN";"Krtap4-24"
"18917";"0";"0";"NaN";"Krtap1-3"
"18918";"1.97";"0";"0";NA
"18919";"0.02";"0";"0";"Ankrd63"
"18920";"0.345";"0";"0";"AK157302"
"18921";"0";"0";"NaN";"Capns2"
"18922";"0.045";"0";"0";"Psme2b"
"18923";"0.525";"7.155";"13.6285714285714";"Cdk2ap1rt"
"18924";"0.02";"0";"0";"Fem1al"
"18925";"0.065";"0";"0";"Erich3"
"18926";"0.005";"0";"0";"Lenep"
"18927";"0";"0";"NaN";"Rnf148"
"18928";"1.97";"0";"0";NA
"18929";"3.77";"0.935";"0.248010610079576";"Chml"
"18930";"35.355";"4.705";"0.133078772450856";"Rpl35rt"
"18931";"1.97";"0";"0";NA
"18932";"1.97";"0";"0";NA
"18933";"1.735";"0";"0";"Tmem203"
"18934";"0.96";"0.38";"0.395833333333333";"Nrarp"
"18935";"0";"0";"NaN";"Fthl17d"
"18936";"0.045";"0";"0";"Fthl17b"
"18937";"0.02";"0";"0";"Btbd35f4"
"18938";"0";"0";"NaN";"Btbd35f3"
"18939";"0";"0";"NaN";"Klhdc7a"
"18940";"0.01";"0";"0";"Fam43b"
"18941";"1.97";"0";"0";NA
"18942";"47.98";"0";"0";"Hmga1b"
"18943";"0";"0";"NaN";"Krtap17-1"
"18944";"0";"0";"NaN";"Krtap16-1"
"18945";"0";"0";"NaN";"Krtap29-1"
"18946";"0";"0";"NaN";"Krtap9-5"
"18947";"0";"0";"NaN";"Krtap31-3"
"18948";"0";"0";"NaN";"Krtap4-27"
"18949";"0";"0";"NaN";"Krtap4-26"
"18950";"0";"0";"NaN";"Krtap4-20"
"18951";"0";"0";"NaN";"Krtap4-21"
"18952";"0";"0";"NaN";"Krtap4-23"
"18953";"0";"0";"NaN";"Krtap4-9"
"18954";"1.97";"0";"0";NA
"18955";"1.97";"0";"0";NA
"18956";"0";"0";"NaN";"Tas2r122"
"18957";"0";"0";"NaN";"Foxd1"
"18958";"0.005";"0";"0";"AI593442"
"18959";"0";"0";"NaN";"Fam47c"
"18960";"8.695";"9.495";"1.09200690051754";"F8a"
"18961";"0";"0";"NaN";"Tex13c1"
"18962";"0";"0";"NaN";"Btbd35f14"
"18963";"0";"0";"NaN";"H2al1n"
"18964";"1.07";"8.975";"8.38785046728972";"Sf3b5"
"18965";"0.07";"0";"0";"Smim1"
"18966";"0";"0";"NaN";"Ifna2"
"18967";"0";"0";"NaN";"Ifna16"
"18968";"6.175";"0";"0";"Mos"
"18969";"0";"0";"NaN";"Or5t18"
"18970";"13.13";"23.45";"1.78598629093679";"Sarnp"
"18971";"3.155";"5.06";"1.60380348652932";"Ctdsp2"
"18972";"0.45";"0";"0";"AU041133"
"18973";"0.5";"0";"0";"Smim24"
"18974";"0.82";"0";"0";"Dohh"
"18975";"2.835";"0";"0";"Tektl1"
"18976";"0.935";"8.41";"8.99465240641711";"Ppil6"
"18977";"4.825";"0";"0";"Raet1a"
"18978";"0.67";"0";"0";"Abracl"
"18979";"1.97";"0";"0";NA
"18980";"0.39";"0";"0";"Plekhn1"
"18981";"0.035";"0";"0";"Perm1"
"18982";"0";"0";"NaN";"Ankrd65"
"18983";"1.97";"0";"0";NA
"18984";"0.025";"0";"0";"Cfap74"
"18985";"0";"0";"NaN";"Gm13090"
"18986";"22.575";"14.79";"0.65514950166113";"Zfp984"
"18987";"240.495";"48.015";"0.199650720389197";"Zfp982"
"18988";"64.345";"0.515";"0.00800372989354262";"Zfp978"
"18989";"1.055";"0";"0";"Zfp988"
"18990";"1.97";"0";"0";NA
"18991";"7.56";"2.97";"0.392857142857143";"Zfp268"
"18992";"6.68";"0.655";"0.0980538922155689";"Zfp990"
"18993";"0";"0";"NaN";"Aadacl4fm5"
"18994";"0";"0";"NaN";"Aadacl4fm4"
"18995";"0";"0";"NaN";"Aadacl4fm2"
"18996";"0";"0";"NaN";"Aadacl3"
"18997";"0.28";"0";"0";"Pramel30"
"18998";"3.85";"0";"0";"Pramel14"
"18999";"0.13";"0";"0";"Pramel28"
"19000";"1.005";"0";"0";"Pramel16"
"19001";"0.635";"7.1";"11.1811023622047";"Pramel11"
"19002";"1.78";"0.875";"0.491573033707865";"Pramel22"
"19003";"72.375";"127.005";"1.75481865284974";"Ddi2"
"19004";"0.44";"4.475";"10.1704545454545";"Emc1"
"19005";"0";"0";"NaN";"Gm13030"
"19006";"0";"0";"NaN";"Cela3a"
"19007";"47.48";"106.135";"2.23536225779275";"Aunip"
"19008";"7.355";"0.83";"0.112848402447315";"Nkain1"
"19009";"1.345";"5.95";"4.42379182156134";"Tcstv5a"
"19010";"0.09";"0";"0";"Zfp995"
"19011";"0.045";"0";"0";"Dcdc2b"
"19012";"0";"0";"NaN";"Fam229a"
"19013";"24.325";"99.955";"4.10914696813977";"Bnip3"
"19014";"1.285";"0";"0";"1110065P20Rik"
"19015";"8.13";"0";"0";"Ndufaf8"
"19016";"0";"0";"NaN";"Gm12887"
"19017";"0";"0";"NaN";"Gm12886"
"19018";"0";"0";"NaN";"Tmco2"
"19019";"947.685";"2674.3";"2.82192922753869";"Ube2d3"
"19020";"0.02";"0";"0";"Zfp764l1"
"19021";"1.76";"28.9";"16.4204545454545";"AU022252"
"19022";"1.67";"2.85";"1.70658682634731";"Ccdc24"
"19023";"1.97";"0";"0";NA
"19024";"0.01";"7.63";"763";"Hs3st4"
"19025";"0";"0";"NaN";"P3r3urf"
"19026";"0";"0";"NaN";"Cyp4a12b"
"19027";"0.095";"0";"0";"Skint5"
"19028";"0";"0";"NaN";"Skint8"
"19029";"1.97";"0";"0";NA
"19030";"0";"0";"NaN";"E030025P04Rik"
"19031";"0.01";"0";"0";"Gvin2"
"19032";"1.82";"0";"0";"1810010H24Rik"
"19033";"0";"0";"NaN";"Gm5901"
"19034";"14.975";"0.96";"0.0641068447412354";"Fyb2"
"19035";"0";"0";"NaN";"Trim30c"
"19036";"35.035";"160.12";"4.57028685600114";"Smarcd2"
"19037";"1.97";"0";"0";NA
"19038";"0";"0";"NaN";"Hbb-bh2"
"19039";"107.14";"123.44";"1.15213739033041";"Ccdc47"
"19040";"0";"0";"NaN";"Or51ab3"
"19041";"0.13";"0";"0";"Prame62"
"19042";"0.385";"4.9";"12.7272727272727";"Gm12790"
"19043";"1.9";"0";"0";"Marchf10"
"19044";"0.045";"0";"0";"Tomt"
"19045";"0.01";"0";"0";"Lrrc37a"
"19046";"0";"0";"NaN";"Gm12695"
"19047";"0.155";"0";"0";"Gm11627"
"19048";"0.07";"0";"0";"G6pc1"
"19049";"0.04";"0";"0";"Aoc2"
"19050";"201.7";"714.21";"3.54095190877541";"Psme3"
"19051";"2.505";"0";"0";"Cntd1"
"19052";"24.785";"12.555";"0.506556384910228";"Vps25"
"19053";"0";"0";"NaN";"Crnn"
"19054";"0";"0";"NaN";"Sprr2a1"
"19055";"0";"0";"NaN";"Krtap4-22"
"19056";"0.855";"0";"0";"Fam174b"
"19057";"3.38";"29.975";"8.86834319526627";"Chd2"
"19058";"0";"0";"NaN";"Mup20"
"19059";"0";"0";"NaN";"Mup19"
"19060";"0";"0";"NaN";"Mup18"
"19061";"0";"0";"NaN";"Mup16"
"19062";"3.87";"5.13";"1.32558139534884";"Casc3"
"19063";"1.97";"0";"0";NA
"19064";"0.095";"0";"0";"Mup10"
"19065";"80.45";"347.305";"4.31702921068987";"Tm2d3"
"19066";"0";"0";"NaN";"Mup1"
"19067";"0";"0";"NaN";"Mup9"
"19068";"0";"0";"NaN";"Mup8"
"19069";"0";"0";"NaN";"Mup2"
"19070";"0";"0";"NaN";"Mup6"
"19071";"2.865";"0";"0";"Cisd3"
"19072";"0";"0";"NaN";"Mrgpra3"
"19073";"0.93";"0";"0";"Tomm5"
"19074";"1.89";"5.01";"2.65079365079365";"Tmem8b"
"19075";"0.055";"0";"0";"Msmp"
"19076";"0";"0";"NaN";"Spata31f1a"
"19077";"1.97";"0";"0";NA
"19078";"0";"0";"NaN";"Il11ra2"
"19079";"1.97";"0";"0";NA
"19080";"0";"0";"NaN";"Spata31f1b"
"19081";"0";"0";"NaN";"Gm20878"
"19082";"0";"0";"NaN";"Scgb1b30"
"19083";"0";"0";"NaN";"Scgb1b24"
"19084";"0";"0";"NaN";"Scgb2b3"
"19085";"0";"0";"NaN";"Scgb1b29"
"19086";"0";"0";"NaN";"Scgb1b7"
"19087";"6.015";"77.22";"12.8379052369077";"Haus5"
"19088";"0";"0";"NaN";"Slfn1"
"19089";"77.085";"22.93";"0.297463838619706";"U2af1l4"
"19090";"1.01";"32.33";"32.009900990099";"Zfp566"
"19091";"0.025";"0";"0";"Evi2a"
"19092";"1.97";"0";"0";NA
"19093";"26.33";"29.685";"1.12742119255602";"Rad54b"
"19094";"0";"0";"NaN";"Fcgbpl1"
"19095";"0.39";"0";"0";"Zfp59"
"19096";"0";"0";"NaN";"Gm5150"
"19097";"0.205";"0";"0";"Sirpd"
"19098";"38.97";"13.13";"0.336925840390044";"Rbis"
"19099";"2.27";"0";"0";"Actmap"
"19100";"0";"0";"NaN";"Cyp2t4"
"19101";"0.16";"0";"0";"Dph1"
"19102";"0.23";"0";"0";"Ceacam23"
"19103";"2.465";"14.72";"5.97160243407708";"Dact3"
"19104";"0.165";"0";"0";"Ceacam15"
"19105";"8.93";"1.14";"0.127659574468085";"Zfp541"
"19106";"0.145";"0";"0";"Sult2a1"
"19107";"0.035";"0";"0";"Sult2a5"
"19108";"0";"0";"NaN";"Bsph2"
"19109";"0";"0";"NaN";"Vmn1r58"
"19110";"0.07";"0";"0";"Gp6"
"19111";"99.175";"1052.775";"10.615326443156";"Eif5a"
"19112";"2.075";"2.36";"1.13734939759036";"Leng1"
"19113";"0.035";"0";"0";"Cacng6"
"19114";"0.07";"0";"0";"Prkcg"
"19115";"0.045";"0";"0";"Nlrp12"
"19116";"1.97";"0";"0";NA
"19117";"11.32";"46.86";"4.13957597173145";"H2ac25"
"19118";"0.11";"0";"0";"Igtp"
"19119";"13.375";"0";"0";"Zfp931"
"19120";"0.935";"0";"0";"Gm14326"
"19121";"1.99";"0";"0";"Gm14322"
"19122";"1.97";"0";"0";NA
"19123";"0.985";"0";"0";"Zfp970"
"19124";"0.775";"0";"0";"Gm14418"
"19125";"1.97";"0";"0";NA
"19126";"0";"0";"NaN";"Zfp1010"
"19127";"5.275";"0";"0";"Gm14410"
"19128";"1.97";"0";"0";NA
"19129";"1.605";"0";"0";"Gm14419"
"19130";"0.46";"0";"0";"Gm14402"
"19131";"9.165";"0";"0";"Gm14295"
"19132";"1.75";"0";"0";"Gm14305"
"19133";"0.295";"0";"0";"Zfp973"
"19134";"0.37";"0";"0";"Gm14308"
"19135";"1.175";"0";"0";"Gm14434"
"19136";"0.22";"0";"0";"Gm2026"
"19137";"0.48";"1.19";"2.47916666666667";"Gm6710"
"19138";"0.83";"0";"0";"Gm14288"
"19139";"4.8";"0";"0";"2210418O10Rik"
"19140";"1.97";"0";"0";NA
"19141";"0.31";"0";"0";"Zfp965"
"19142";"1.015";"0";"0";"Gm4724"
"19143";"0.16";"0";"0";"Zfp968"
"19144";"2.41";"0";"0";"Gm14430"
"19145";"0.69";"0.29";"0.420289855072464";"Zfp1009"
"19146";"1.97";"0";"0";NA
"19147";"2.13";"1.19";"0.55868544600939";"Gm14391"
"19148";"0.155";"0";"0";"Gm14393"
"19149";"1.065";"0";"0";"Gm14444"
"19150";"0";"0";"NaN";"Fam186b"
"19151";"12.605";"11.24";"0.89170963903213";"Mon1b"
"19152";"1.97";"0";"0";NA
"19153";"6.215";"26.86";"4.3218020917136";"Dpm1"
"19154";"0.08";"0";"0";"Ifi47"
"19155";"0";"0";"NaN";"Tgtp2"
"19156";"0";"0";"NaN";"Tgtp1"
"19157";"7.985";"0";"0";"Ube2v1"
"19158";"0";"0";"NaN";"Timd5"
"19159";"0";"11.26";"Inf";"Cdc20b"
"19160";"1.215";"0";"0";"Pdf"
"19161";"0.39";"0";"0";"Redic1"
"19162";"0.17";"0";"0";"Pate13"
"19163";"0.055";"0";"0";"1700025C18Rik"
"19164";"0";"0";"NaN";"Cpt1b"
"19165";"0";"0";"NaN";"Syce3"
"19166";"0";"0";"NaN";"Wfdc11"
"19167";"20.35";"99.555";"4.89213759213759";"Taf9"
"19168";"0.075";"0";"0";"Naip6"
"19169";"0.005";"0";"0";"Naip2"
"19170";"0.625";"0";"0";"R3hdml"
"19171";"1.97";"0";"0";NA
"19172";"1.215";"0";"0";"Arhgap8"
"19173";"1.715";"0";"0";"Atp6ap1l"
"19174";"0";"0";"NaN";"Hsbp1l1"
"19175";"0";"0";"NaN";"Ces1b"
"19176";"28.955";"63.325";"2.18701433258505";"Dnaaf10"
"19177";"1.97";"0";"0";NA
"19178";"23.165";"70.64";"3.04942801640406";"Sec61g"
"19179";"1.97";"0";"0";NA
"19180";"0.12";"0";"0";"Zfp429"
"19181";"0.04";"0";"0";"Zfp456"
"19182";"0.255";"0";"0";"Bpifa6"
"19183";"1.97";"0";"0";NA
"19184";"16.52";"48.825";"2.95550847457627";"Samd1"
"19185";"0.015";"0";"0";"Gm14147"
"19186";"0";"0";"NaN";"Gm14151"
"19187";"61.37";"325.705";"5.30723480527945";"Tcl1b4"
"19188";"1.255";"0";"0";"Zfp1005"
"19189";"4.22";"0";"0";"Zfp1004"
"19190";"1.97";"0";"0";NA
"19191";"0.02";"0";"0";"Serpina3m"
"19192";"0";"0";"NaN";"Serpina3j"
"19193";"0";"0";"NaN";"Serpina3i"
"19194";"0";"0";"NaN";"Serpina1c"
"19195";"1.97";"0";"0";NA
"19196";"0.115";"0";"0";"Ifi27l2a"
"19197";"0.045";"8.295";"184.333333333333";"Ly6c1"
"19198";"0";"0";"NaN";"Insl3"
"19199";"16.535";"0.8";"0.0483822195343211";"Slc45a4"
"19200";"0.085";"0";"0";"Col22a1"
"19201";"1.97";"0";"0";NA
"19202";"0.09";"0";"0";"Gsdmc"
"19203";"0.345";"0";"0";"Eif1ad7"
"19204";"0.155";"0.565";"3.64516129032258";"Eif1ad2"
"19205";"4.275";"23.5";"5.49707602339181";"Mef2b"
"19206";"0.265";"3.165";"11.9433962264151";"Eif1ad8"
"19207";"3.945";"2.405";"0.609632446134347";"Alkbh1"
"19208";"0.685";"0";"0";"Prnp"
"19209";"0.22";"0";"0";"Zfp781a"
"19210";"1.97";"0";"0";NA
"19211";"0.075";"0";"0";"Apela"
"19212";"12.815";"7";"0.54623488099883";"Fastkd5"
"19213";"19.07";"0";"0";"Serpinb1c"
"19214";"0.015";"0";"0";"Vinac1"
"19215";"0.065";"0";"0";"Slc8a3"
"19216";"0.01";"0";"0";"Kcnip3"
"19217";"0.78";"0";"0";"Cyp4v3"
"19218";"0";"0";"NaN";"Adam34"
"19219";"1.97";"0";"0";NA
"19220";"0.505";"0";"0";"Slc28a2b"
"19221";"0";"0";"NaN";"Jrkl"
"19222";"11.305";"8.93";"0.789915966386555";"Ccdc82"
"19223";"0";"0";"NaN";"Gm3404"
"19224";"1";"0";"0";"Prl2c2"
"19225";"0";"0";"NaN";"4930449I24Rik"
"19226";"0.045";"0";"0";"Tgm7"
"19227";"19.61";"8.415";"0.429117797042325";"Prps1l3"
"19228";"0.06";"0";"0";"C7"
"19229";"79.86";"75.485";"0.945216629100927";"Srp54c"
"19230";"0.69";"31.935";"46.2826086956522";"Pms2"
"19231";"0.255";"0";"0";"Capn3"
"19232";"17.06";"130.17";"7.63012895662368";"Kdelr2"
"19233";"51.25";"139.635";"2.72458536585366";"Fam90a1a"
"19234";"0";"0";"NaN";"Defa43"
"19235";"0.19";"0";"0";"Defa42"
"19236";"0";"0";"NaN";"Defa41"
"19237";"0";"0";"NaN";"AY761185"
"19238";"1.145";"0";"0";"A130010J15Rik"
"19239";"0";"0";"NaN";"Smok3b"
"19240";"5.725";"0";"0";"Nalf1"
"19241";"0.03";"0";"0";"Trim43b"
"19242";"1.33";"0";"0";"Tlr5"
"19243";"2.33";"0";"0";"Sap25"
"19244";"1.385";"0";"0";"Cd209g"
"19245";"1.97";"0";"0";NA
"19246";"1.97";"0";"0";NA
"19247";"0.015";"0";"0";"Zan"
"19248";"1.97";"0";"0";NA
"19249";"0";"0";"NaN";"Fam228a"
"19250";"0";"0";"NaN";"Mptx2"
"19251";"180.615";"50.035";"0.277025717686792";"Mphosph8"
"19252";"0.045";"0";"0";"Gzmc"
"19253";"1.175";"16.72";"14.2297872340426";"Psme2"
"19254";"75.04";"203.87";"2.71681769722814";"Zfp664"
"19255";"0.005";"0";"0";"Ccr5"
"19256";"0.27";"5.015";"18.5740740740741";"Ccdc13"
"19257";"0";"0";"NaN";"Xirp1"
"19258";"0.02";"0";"0";"Gm5622"
"19259";"0.455";"0";"0";"Cwc22rt6"
"19260";"0.11";"0";"0";"Calhm1"
"19261";"2.105";"1.14";"0.541567695961995";"Trim71"
"19262";"0.22";"0";"0";"Tmppe"
"19263";"0.055";"0";"0";"Gm15217"
"19264";"0.125";"0";"0";"Slco1a6"
"19265";"0.265";"0";"0";"Slco1a8"
"19266";"1.97";"0";"0";NA
"19267";"1.97";"0";"0";NA
"19268";"0.035";"0";"0";"Gm5930"
"19269";"1.97";"0";"0";NA
"19270";"0";"0";"NaN";"1700049E17Rik1"
"19271";"0";"0";"NaN";"Hoxd3"
"19272";"0.025";"0";"0";"Tmem233"
"19273";"0.475";"0";"0";"2310009B15Rik"
"19274";"1.97";"0";"0";NA
"19275";"0";"0";"NaN";"Klrb1b"
"19276";"2.535";"0";"0";"Klrb1"
"19277";"0.025";"0";"0";"Tex52"
"19278";"19.325";"17.15";"0.88745148771022";"Rab9"
"19279";"58.65";"69.595";"1.18661551577153";"Trappc2"
"19280";"1.97";"0";"0";NA
"19281";"0";"0";"NaN";"4932414N04Rik"
"19282";"2.74";"0";"0";"Lemd1"
"19283";"1.97";"0";"0";NA
"19284";"3.93";"0";"0";"Naa80"
"19285";"1.94";"0";"0";"Ifit1bl1"
"19286";"0";"0";"NaN";"Lipo1"
"19287";"0.035";"0";"0";"C1s2"
"19288";"0.04";"0";"0";"Lipo4"
"19289";"0.04";"0";"0";"Magea5"
"19290";"0";"0";"NaN";"Magea8"
"19291";"1.97";"0";"0";NA
"19292";"0";"0";"NaN";"Ackr4"
"19293";"8.97";"0";"0";"Gm11100"
"19294";"1.97";"0";"0";NA
"19295";"0.075";"0";"0";"Gbp4"
"19296";"0";"0";"NaN";"Gm3558"
"19297";"0";"0";"NaN";"Gm3476"
"19298";"1.97";"0.595";"0.302030456852792";NA
"19299";"0";"0";"NaN";"Gm8279"
"19300";"0";"0";"NaN";"Gm8271"
"19301";"1.97";"0";"0";NA
"19302";"0";"0";"NaN";"Gm3173"
"19303";"0.06";"0";"0";"Luzp4"
"19304";"0.015";"0";"0";"2610042L04Rik"
"19305";"1.97";"0";"0";NA
"19306";"0";"0";"NaN";"Gm2974"
"19307";"0.14";"0";"0";"Gm15114"
"19308";"0.02";"0";"0";"Gm3411"
"19309";"1.97";"0";"0";NA
"19310";"0";"0";"NaN";"Gm5795"
"19311";"0.02";"0";"0";"Gm2897"
"19312";"0.035";"0";"0";"Cntf"
"19313";"1.97";"0";"0";NA
"19314";"3.265";"0";"0";"Atg4a"
"19315";"0.07";"0";"0";"Ms4a6c"
"19316";"0";"0";"NaN";"4930402F06Rik"
"19317";"2.235";"31.18";"13.9507829977629";"Pramel57"
"19318";"75.385";"7.42";"0.0984280692445447";"Pramel47"
"19319";"21.52";"92.41";"4.29414498141264";"Arpc4"
"19320";"8.32";"62.345";"7.49338942307692";"Mthfsl"
"19321";"0";"0";"NaN";"Tceal7"
"19322";"0.06";"0";"0";"Mroh2a"
"19323";"0.125";"0";"0";"Pramel3d"
"19324";"1.97";"0";"0";NA
"19325";"0.135";"0";"0";"Neu2"
"19326";"35.67";"7.385";"0.207036725539669";"Rpl36a"
"19327";"0.03";"0";"0";"Kcnj13"
"19328";"1.97";"0";"0";NA
"19329";"1.97";"0";"0";NA
"19330";"0.04";"0";"0";"Alpi"
"19331";"0.025";"0";"0";"St6galnac4"
"19332";"1.97";"0";"0";NA
"19333";"8.84";"8.46";"0.957013574660634";"B3gnt7"
"19334";"1.845";"8.215";"4.45257452574526";"Cldn34c1"
"19335";"0";"0";"NaN";"Tmprss11g"
"19336";"0.23";"0";"0";"Gm7609"
"19337";"0";"0";"NaN";"Tex16"
"19338";"0";"0";"NaN";"Gm15737"
"19339";"2.31";"0";"0";"Col4a3"
"19340";"0.13";"0";"0";"Prdm12"
"19341";"2.64";"3.43";"1.29924242424242";"Pigb"
"19342";"5.42";"0";"0";"Utp14b"
"19343";"0.265";"0";"0";"Mymx"
"19344";"0";"0";"NaN";"Fam236e"
"19345";"332.97";"692.455";"2.07963179866054";"Rab7"
"19346";"2.745";"23.52";"8.56830601092896";"Znrd2"
"19347";"0";"0";"NaN";"Fam236f"
"19348";"3.775";"0";"0";"Pin4"
"19349";"0.065";"0";"0";"Nhsl2"
"19350";"0";"0";"NaN";"Phyhd1"
"19351";"4.305";"3.805";"0.883855981416957";"Med12"
"19352";"0.14";"0";"0";"H2-T27"
"19353";"0";"0";"NaN";"Nat8f5"
"19354";"0";"0";"NaN";"Nat8f6"
"19355";"0";"0";"NaN";"Prrt1b"
"19356";"0.63";"0";"0";"Cfap77"
"19357";"0.035";"0";"0";"H2-Q1"
"19358";"63.265";"48.495";"0.766537580020548";"Apoo"
"19359";"1.89";"0";"0";"Zfx"
"19360";"1.97";"0";"0";NA
"19361";"0";"0";"NaN";"Ppp4r3c2"
"19362";"0";"0";"NaN";"Reg3a"
"19363";"0";"0";"NaN";"Gm14743"
"19364";"0";"0";"NaN";"Gm5938"
"19365";"0";"0";"NaN";"Gm14744"
"19366";"243.42";"258.17";"1.06059485662641";"Tmsb10"
"19367";"1.42";"0";"0";"Cldn34d"
"19368";"0";"0";"NaN";"Pwwp4d"
"19369";"0";"0";"NaN";"Ctag2l2"
"19370";"0";"0";"NaN";"Pwwp4c"
"19371";"0";"0";"NaN";"Ctag2l1"
"19372";"0";"0";"NaN";"Obp2b"
"19373";"1.97";"0";"0";NA
"19374";"0";"0";"NaN";"H2-DMb1"
"19375";"0.485";"0";"0";"Mpp4"
"19376";"9.33";"31.195";"3.34351554126474";"Kifc1"
"19377";"0.11";"0";"0";"Aox2"
"19378";"116.335";"8.89";"0.0764172433059698";"Haus3"
"19379";"7.665";"2.95";"0.384866275277234";"Marchf2"
"19380";"0.055";"0";"0";"Pou2af3"
"19381";"0.04";"3.655";"91.375";"Hoxa3"
"19382";"167.835";"596.57";"3.55450293442965";"Maea"
"19383";"1.17";"5.16";"4.41025641025641";"Pglyrp2"
"19384";"0";"0";"NaN";"Spin2d"
